lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
16.255199999999999,38.229799999999997,10.770770072936999,10.331878662109400,Italia
16.386800000000001,39.489600000000003,6.651288509368900,6.199596405029300,Italia
16.217600000000001,39.710999999999999,7.274534225463870,6.186246395111080,Italia
8.605300000000000,39.885300000000001,6.713306903839110,6.243604183197020,Italia
8.773099999999999,40.256399999999999,6.167504787445070,5.757912158966060,Italia
9.491700000000000,40.927500000000002,6.341696739196780,6.350942134857180,Italia
10.331700000000000,44.793599999999998,17.300016403198200,10.143492698669400,Italia
12.575600000000000,44.052199999999999,11.448447227478001,7.706233978271480,Italia
11.097799999999999,43.793100000000003,14.061542510986300,8.755960464477543,Italia
10.097200000000001,44.078299999999999,9.827651977539061,7.348509311676030,Italia
10.244999999999999,43.883899999999997,10.083509445190399,7.341589450836180,Italia
12.262200000000000,45.499200000000002,22.252670288085898,12.617548942565900,Italia
9.011400000000000,39.286400000000000,9.723526954650881,7.864879608154300,Italia
10.906300000000000,44.650599999999997,21.010978698730501,11.334283828735400,Italia
11.961100000000000,44.839700000000001,17.886461257934599,11.024563789367701,Italia
10.370799999999999,44.926099999999998,21.047529220581101,12.053833961486800,Italia
13.225300000000001,46.035100000000000,13.540141105651900,8.129008293151863,Italia
9.216400000000000,39.842500000000001,5.300310611724850,5.447222709655760,Italia
11.901700000000000,43.660299999999999,6.584826469421390,6.069524288177490,Italia
12.402500000000000,44.095799999999997,12.176699638366699,7.788849830627440,Italia
11.539700000000000,45.560600000000001,29.344890594482401,15.828724861145000,Italia
11.736700000000001,45.760800000000003,19.639827728271499,10.806049346923800,Italia
11.286099999999999,45.399999999999999,25.450187683105501,13.896414756774901,Italia
12.061900000000000,45.046700000000001,19.390441894531200,11.677645683288601,Italia
11.791100000000000,45.039700000000003,22.087114334106399,12.650878906250000,Italia
11.783300000000001,45.074700000000000,22.868968963623001,13.012379646301300,Italia
11.841900000000001,45.371899999999997,26.165895462036101,15.078621864318800,Italia
11.905799999999999,46.030799999999999,14.751390457153301,8.800462722778320,Italia
